Date,Service,Message
"2022-05-06T18:04:00.958Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:00.958Z	9317a689-bb1d-4dc0-bd45-b824367235e3	INFO	[dd.trace_id=8354679271674821972 dd.span_id=2077726792469752083] The event with eventId c93cbfe2-daaf-4bb7-893e-b431b8ed9bb8-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:04:00.894Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:04:00.894Z	6a8d0c8c-94ed-430e-ade7-6ec854e31714	INFO	[dd.trace_id=4978433589469117583 dd.span_id=2612806629436005746] The event with eventId 1eb8513b-7b7e-4e38-849f-720bff0772f9-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:58.943Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:58.943Z	7499e68f-2b07-44d6-83b1-b969817ed2b5	INFO	[dd.trace_id=2679152286787448440 dd.span_id=8100451817165353087] The event with eventId 1b5a64ad-69e2-4c47-9af9-7933769f8ae5-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:58.662Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:58.662Z	1ff17b2f-488f-49be-a896-e0df0398a052	INFO	[dd.trace_id=8186548292658524631 dd.span_id=1199034447114809373] The event with eventId 33adfc38-a724-4038-8fe3-97aa7ad7ba81-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:58.421Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:58.421Z	a3d62172-5dec-4e72-bea2-3610c4088ee7	INFO	[dd.trace_id=2645032620196235719 dd.span_id=7175291915569112107] The event with eventId 9ee5af48-0335-4083-a45e-3a3338ac77a2-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:55.988Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:55.988Z	7b6ec63d-063a-4a27-bf04-8cb5622064db	INFO	[dd.trace_id=5216970292047559966 dd.span_id=1470715343955704350] The event with eventId 978fa8d5-0ad2-4fc7-acff-507386146ef7-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:55.593Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:55.593Z	671cfce0-4367-4fb1-8a74-3519a7a178c0	INFO	[dd.trace_id=8552189591609027621 dd.span_id=7359754191195888030] The event with eventId 533c9bd9-adc8-4894-b658-fee0170b6677-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:55.376Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:55.376Z	057e8e7f-98f0-4847-aacd-e6c3253368a2	INFO	[dd.trace_id=4832277167132942074 dd.span_id=2055043895987227186] The event with eventId 6fdc56c1-24c6-43c1-8c9a-1311fd602082-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:47.826Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:47.826Z	54aa298d-5ba6-42e0-a075-1f4726fedc4d	INFO	[dd.trace_id=797530647926369670 dd.span_id=3670112536150708787] The event with eventId 878db576-8ae5-4fd6-9790-2757df3050af-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:41.817Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:41.817Z	f707a70d-ca8e-4f80-8452-a69941c3c0dd	INFO	[dd.trace_id=7515147885751152637 dd.span_id=3157994792827649731] The event with eventId 39cf104a-b585-45d2-99bd-b40d704c3af1-accountSyncMulesoft was updated with sent status"
